,State,County,City,datetime,Humidity,Temperature,Pressure,Wind_speed,Wind_direction,NO2 Mean,NO2 AQI,O3 Mean,O3 AQI,SO2 Mean,SO2 AQI,CO Mean,CO AQI
132,New Mexico,Bernalillo,Albuquerque,2013-02-10,27.761904761904763,6.376666666666684,1007.1428571428571,6.166666666666667,207.58333333333334,12.177778,36.0,0.030333,38.0,0.770625,1.0,0.11765,1.0
133,New Mexico,Bernalillo,Albuquerque,2013-02-11,53.5,-1.0747916666666484,876.1666666666666,4.958333333333333,248.79166666666666,18.9,35.0,0.029542,39.0,1.142857,3.0,0.22278399999999998,5.0
134,New Mexico,Bernalillo,Albuquerque,2013-02-12,43.0,-0.3063958333333048,891.5833333333334,2.25,180.5,12.025,21.0,0.032125,36.0,1.1791665,1.0,0.197,3.0
135,New Mexico,Bernalillo,Albuquerque,2013-02-13,56.041666666666664,-1.0030833333333173,880.3333333333334,4.208333333333333,309.875,16.6,41.0,0.028522,36.0,1.425,3.0,0.218896,3.0
136,New Mexico,Bernalillo,Albuquerque,2013-02-14,42.75,-1.9449374999999758,975.375,3.0833333333333335,260.5,14.9,21.0,0.032,38.0,1.094706,1.0,0.174139,2.0
137,New Mexico,Bernalillo,Albuquerque,2013-02-15,39.583333333333336,1.271666666666692,1019.6666666666666,4.458333333333333,256.4583333333333,16.954167,35.0,0.030458,39.0,0.9479165,1.0,0.2089585,3.0
138,New Mexico,Bernalillo,Albuquerque,2013-02-16,44.142857142857146,1.1806250000000251,1024.1739130434783,4.125,198.66666666666666,18.7375,37.0,0.024833,41.0,0.9666665,1.0,0.249271,5.0
139,New Mexico,Bernalillo,Albuquerque,2013-02-17,27.0,2.4533333333333567,1027.9565217391305,2.6666666666666665,220.25,21.116667,40.0,0.031333,41.0,1.1833335,3.0,0.318625,6.0
140,New Mexico,Bernalillo,Albuquerque,2013-02-18,17.772727272727273,4.739166666666688,1018.4166666666666,2.0833333333333335,174.16666666666666,10.645833,24.0,0.03725,43.0,0.7833335,1.0,0.156771,2.0
141,New Mexico,Bernalillo,Albuquerque,2013-02-19,19.043478260869566,4.793958333333357,1013.2916666666666,5.666666666666667,289.1666666666667,14.7375,31.0,0.03025,36.0,0.9479165,1.0,0.18691649999999999,3.0
142,New Mexico,Bernalillo,Albuquerque,2013-02-20,13.304347826086957,2.3673263888750236,1016.5,2.9583333333333335,153.04166666666666,8.425,17.0,0.036333,38.0,0.8083335,1.0,0.0962915,2.0
143,New Mexico,Bernalillo,Albuquerque,2013-02-21,47.77777777777778,5.12788888887502,1006.2380952380952,8.5,197.25,12.4625,24.0,0.033208,35.0,0.8125,1.0,0.161375,2.0
144,New Mexico,Bernalillo,Albuquerque,2013-02-22,63.473684210526315,-0.5716666666666441,1005.1818181818181,3.7083333333333335,220.29166666666666,12.0125,28.0,0.032292,37.0,0.78125,1.0,0.1705625,2.0
145,New Mexico,Bernalillo,Albuquerque,2013-02-23,56.30434782608695,-0.8008333333333107,1012.4782608695652,3.7083333333333335,195.95833333333334,15.195833,35.0,0.032375,41.0,0.95625,1.0,0.1973955,2.0
146,New Mexico,Bernalillo,Albuquerque,2013-02-24,43.31818181818182,-1.5870833333333085,1015.7083333333334,2.8333333333333335,145.83333333333334,6.911111,9.0,0.0425,42.0,0.9,1.0,0.14647949999999998,2.0
147,New Mexico,Bernalillo,Albuquerque,2013-02-25,41.34782608695652,0.13647916666668417,1007.4782608695652,4.583333333333333,272.875,13.672222,32.0,0.025667,37.0,1.004762,1.0,0.1760315,3.0
148,New Mexico,Bernalillo,Albuquerque,2013-02-26,51.333333333333336,-2.071874999999975,1013.625,4.625,222.08333333333334,18.141667,39.0,0.032292,42.0,1.0416664999999998,3.0,0.25458349999999996,5.0
149,New Mexico,Bernalillo,Albuquerque,2013-02-27,33.5,0.1622083333333606,1013.4583333333334,3.9166666666666665,220.66666666666666,16.454167,35.0,0.029917,41.0,0.8479165,1.0,0.1839165,2.0
150,New Mexico,Bernalillo,Albuquerque,2013-02-28,33.608695652173914,-2.8723583333333096,1023.0,3.5,198.83333333333334,11.941667,21.0,0.036792,39.0,1.04375,1.0,0.1804375,2.0
151,New Mexico,Bernalillo,Albuquerque,2013-03-01,24.956521739130434,-0.9954166666666447,1024.625,2.6666666666666665,193.125,11.241667,26.0,0.032333,37.0,0.9708334999999999,1.0,0.15260400000000002,2.0
152,New Mexico,Bernalillo,Albuquerque,2013-03-02,22.571428571428573,3.1777083333333493,1026.7272727272727,4.375,238.33333333333334,15.3875,34.0,0.023125,37.0,0.8875,1.0,0.1789375,3.0
153,New Mexico,Bernalillo,Albuquerque,2013-03-03,33.21052631578947,5.978125000000024,1028.5,2.0416666666666665,155.5,17.304167,35.0,0.03075,38.0,1.0229165,3.0,0.2729585,6.0
154,New Mexico,Bernalillo,Albuquerque,2013-03-04,28.782608695652176,7.964583333333356,1020.5416666666666,2.125,138.125,12.108333,24.0,0.031458,40.0,0.8500000000000001,1.0,0.137125,2.0
155,New Mexico,Bernalillo,Albuquerque,2013-03-05,21.916666666666668,10.215833333333359,1013.1666666666666,6.166666666666667,240.41666666666666,14.429167,37.0,0.028292,40.0,0.8854165,1.0,0.1910415,2.0
156,New Mexico,Bernalillo,Albuquerque,2013-03-06,35.0,7.01021250000002,1023.6521739130435,2.625,140.79166666666666,14.625,35.0,0.027125,36.0,1.11875,4.0,0.1948335,3.0
157,New Mexico,Bernalillo,Albuquerque,2013-03-07,26.541666666666668,10.48077083333335,1020.625,2.0416666666666665,137.375,14.841667,30.0,0.027292,39.0,1.0833335,3.0,0.18127100000000002,3.0
158,New Mexico,Bernalillo,Albuquerque,2013-03-08,26.541666666666668,11.302000000000023,1017.3333333333334,2.375,140.08333333333334,15.5125,40.0,0.027,38.0,1.1833335,6.0,0.1833125,5.0
159,New Mexico,Bernalillo,Albuquerque,2013-03-09,32.458333333333336,10.566145833333358,1014.5416666666666,3.7916666666666665,159.75,7.133333,11.0,0.039292,44.0,0.8104165000000001,0.0,0.14175,2.0
160,New Mexico,Bernalillo,Albuquerque,2013-03-10,58.166666666666664,3.6980902777500213,1011.875,4.0,228.70833333333334,10.494444,25.0,0.029917,42.0,0.9142855000000001,1.0,0.194722,2.0
161,New Mexico,Bernalillo,Albuquerque,2013-03-11,61.18181818181818,1.9083541666666903,1018.8636363636364,2.0833333333333335,212.79166666666666,13.35,39.0,0.0335,40.0,1.0770835,4.0,0.198021,3.0
162,New Mexico,Bernalillo,Albuquerque,2013-03-12,35.95652173913044,5.313048611083353,1022.5652173913044,2.0833333333333335,249.16666666666666,15.575,36.0,0.026542,40.0,1.0625,3.0,0.172104,3.0
163,New Mexico,Bernalillo,Albuquerque,2013-03-13,34.833333333333336,8.381159722208354,1024.5,1.9583333333333333,187.08333333333334,17.829167,35.0,0.022125,36.0,1.1770835000000002,4.0,0.2384585,5.0
164,New Mexico,Bernalillo,Albuquerque,2013-03-14,29.7,9.935388888875025,1026.6842105263158,1.875,221.41666666666666,13.154167,25.0,0.029417,43.0,0.9791665,1.0,0.1395625,2.0
165,New Mexico,Bernalillo,Albuquerque,2013-03-15,25.458333333333332,12.87421527779169,1026.75,1.6666666666666667,229.04166666666666,22.8125,35.0,0.022292,40.0,1.4645834999999998,3.0,0.261792,5.0
166,New Mexico,Bernalillo,Albuquerque,2013-03-16,19.583333333333332,14.269958333333356,1021.5833333333334,1.25,183.83333333333334,11.020833,30.0,0.038875,44.0,1.1083335,3.0,0.131479,3.0
167,New Mexico,Bernalillo,Albuquerque,2013-03-17,21.958333333333332,14.842937500000025,1015.0833333333334,2.4583333333333335,217.125,9.516667,18.0,0.036917,45.0,0.9458335,1.0,0.12404200000000001,2.0
168,New Mexico,Bernalillo,Albuquerque,2013-03-18,34.65217391304348,11.564638888875029,1014.4166666666666,4.0,241.75,14.0875,38.0,0.029292,42.0,1.0354165,3.0,0.21225,3.0
169,New Mexico,Bernalillo,Albuquerque,2013-03-19,16.82608695652174,10.874500000000026,1014.9583333333334,3.4166666666666665,273.3333333333333,21.391667,39.0,0.02525,39.0,1.3833335,4.0,0.2826665,6.0
170,New Mexico,Bernalillo,Albuquerque,2013-03-20,16.875,9.53887500000002,1017.9166666666666,1.875,235.16666666666666,15.683333,35.0,0.030625,38.0,1.0854165,3.0,0.20450000000000002,3.0
171,New Mexico,Bernalillo,Albuquerque,2013-03-21,28.565217391304348,8.150416666666693,1022.2083333333334,2.5,245.70833333333334,11.654167,18.0,0.038042,44.0,1.0166665,1.0,0.1463125,2.0
172,New Mexico,Bernalillo,Albuquerque,2013-03-22,26.869565217391305,13.460833333333355,1009.0,3.5833333333333335,249.08333333333334,16.245833,42.0,0.03925,44.0,1.1270835,3.0,0.2033545,3.0
173,New Mexico,Bernalillo,Albuquerque,2013-03-23,17.318181818181817,10.641250000000023,1008.7083333333334,2.2916666666666665,202.04166666666666,8.7,18.0,0.047042,58.0,0.96875,1.0,0.15739599999999998,2.0
174,New Mexico,Bernalillo,Albuquerque,2013-03-24,28.727272727272727,7.078750000000025,1008.7272727272727,6.375,268.2916666666667,7.305882,12.0,0.040833,49.0,1.004762,1.0,0.2003575,3.0
175,New Mexico,Bernalillo,Albuquerque,2013-03-25,14.631578947368421,0.8816666666666867,1017.578947368421,2.9166666666666665,294.1666666666667,13.214286,28.0,0.034143,40.0,0.920238,1.0,0.2511015,3.0
176,New Mexico,Bernalillo,Albuquerque,2013-03-26,23.136363636363637,2.9250000000000256,1017.5833333333334,2.75,224.91666666666666,4.9,4.0,0.03705,44.0,0.9104165,1.0,0.2445,3.0
177,New Mexico,Bernalillo,Albuquerque,2013-03-28,17.523809523809526,12.616250000000017,1016.7619047619048,3.8333333333333335,190.95833333333334,16.334783,36.0,0.0275,29.0,0.902941,1.0,0.295756,5.0
178,New Mexico,Bernalillo,Albuquerque,2013-03-29,15.285714285714286,14.868333333333354,1019.4285714285714,2.1666666666666665,220.5,12.721429,29.0,0.025188,44.0,1.0232145,3.0,0.309913,5.0
179,New Mexico,Bernalillo,Albuquerque,2013-04-01,26.416666666666668,15.48870138887502,1019.25,2.4583333333333335,215.16666666666666,11.656522,30.0,0.039583,47.0,0.748077,0.0,0.24582949999999998,3.0
180,New Mexico,Bernalillo,Albuquerque,2013-04-02,23.904761904761905,14.461500000000022,1016.9047619047619,2.25,194.125,7.133333,22.0,0.045737,50.0,0.747619,1.0,0.20059500000000002,2.0
181,New Mexico,Bernalillo,Albuquerque,2013-04-03,15.521739130434783,13.985416666666687,1014.5652173913044,3.2083333333333335,213.375,8.0125,24.0,0.037667,47.0,0.79375,1.0,0.210521,2.0
182,New Mexico,Bernalillo,Albuquerque,2013-04-04,37.72727272727273,9.695416666666686,1018.2173913043479,3.0416666666666665,183.5,10.095833,24.0,0.035875,46.0,0.79375,1.0,0.22199999999999998,3.0
183,New Mexico,Bernalillo,Albuquerque,2013-04-05,32.27272727272727,12.09500000000002,1021.2727272727273,1.8333333333333333,116.29166666666667,13.333333,34.0,0.03725,44.0,1.0291665,3.0,0.273458,5.0
184,New Mexico,Bernalillo,Albuquerque,2013-04-06,13.727272727272727,15.782416666666691,1018.8636363636364,2.625,126.75,8.595833,15.0,0.0455,54.0,0.8416665,1.0,0.21056249999999999,3.0
185,New Mexico,Bernalillo,Albuquerque,2013-04-07,18.708333333333332,16.436250000000026,1014.25,3.9583333333333335,228.95833333333334,7.105882,8.0,0.044625,49.0,0.85,0.0,0.20767400000000003,2.0
186,New Mexico,Bernalillo,Albuquerque,2013-04-08,17.82608695652174,16.993333333333364,1011.875,3.7916666666666665,250.125,8.153333,14.0,0.045917,47.0,1.0178574999999999,1.0,0.2104525,2.0
187,New Mexico,Bernalillo,Albuquerque,2013-04-09,18.0,16.99875000000002,1006.4583333333334,5.958333333333333,217.91666666666666,6.866667,11.0,0.043917,50.0,0.8166665,1.0,0.198604,2.0
188,New Mexico,Bernalillo,Albuquerque,2013-04-10,40.78260869565217,10.597083333333352,1000.2083333333334,6.083333333333333,218.875,9.5375,25.0,0.032208,39.0,0.7375,0.0,0.237729,3.0
189,New Mexico,Bernalillo,Albuquerque,2013-04-11,59.1,4.469583333333358,1012.0833333333334,3.0416666666666665,175.08333333333334,12.3125,31.0,0.032083,39.0,0.89375,1.0,0.255,3.0
190,New Mexico,Bernalillo,Albuquerque,2013-04-12,37.095238095238095,5.417083333333359,1006.5416666666666,3.9166666666666665,272.375,14.3375,27.0,0.03075,43.0,0.9645835,3.0,0.2676045,3.0
191,New Mexico,Bernalillo,Albuquerque,2013-04-13,35.416666666666664,12.282500000000026,1013.3333333333334,2.7083333333333335,169.16666666666666,8.291667,15.0,0.045792,51.0,0.88125,1.0,0.220771,3.0
192,New Mexico,Bernalillo,Albuquerque,2013-04-14,26.708333333333332,13.808333333333351,1012.5416666666666,2.4166666666666665,150.54166666666666,5.504167,14.0,0.045375,48.0,0.9083335,1.0,0.1909375,2.0
193,New Mexico,Bernalillo,Albuquerque,2013-04-15,19.61904761904762,16.524166666666684,1006.8571428571429,7.0,252.875,8.583333,20.0,0.041833,46.0,0.9312499999999999,1.0,0.2163125,3.0
194,New Mexico,Bernalillo,Albuquerque,2013-04-16,21.227272727272727,16.567083333333358,1006.4090909090909,4.458333333333333,223.33333333333334,7.6125,10.0,0.044458,46.0,0.8729165000000001,1.0,0.204521,2.0
195,New Mexico,Bernalillo,Albuquerque,2013-04-17,16.61111111111111,16.54306250000002,1009.0,6.0,205.16666666666666,6.716667,14.0,0.045708,49.0,0.8166665,1.0,0.201646,2.0
196,New Mexico,Bernalillo,Albuquerque,2013-04-18,21.25,13.689166666666686,1007.9,6.041666666666667,227.91666666666666,6.229167,9.0,0.042875,44.0,0.7541665,1.0,0.22908299999999998,3.0
197,New Mexico,Bernalillo,Albuquerque,2013-04-19,27.304347826086957,3.5797916666666887,1017.0416666666666,5.25,277.9166666666667,10.358333,20.0,0.037458,45.0,0.8500000000000001,1.0,0.2376665,3.0
198,New Mexico,Bernalillo,Albuquerque,2013-04-20,18.40909090909091,4.87708333333336,1023.4166666666666,3.25,223.91666666666666,7.4625,16.0,0.037417,45.0,0.7958335,0.0,0.200021,3.0
199,New Mexico,Bernalillo,Albuquerque,2013-04-21,10.916666666666666,11.74339583333336,1016.0416666666666,3.0416666666666665,210.54166666666666,9.6625,21.0,0.035333,50.0,0.8625,1.0,0.2257295,3.0
200,New Mexico,Bernalillo,Albuquerque,2013-04-22,22.0,12.646250000000023,1018.5416666666666,3.375,201.5,12.0,25.0,0.047542,64.0,0.9714285,1.0,0.234854,3.0
201,New Mexico,Bernalillo,Albuquerque,2013-04-23,13.458333333333334,16.463750000000022,1016.75,3.8333333333333335,196.66666666666666,7.316667,16.0,0.040958,48.0,0.8666665,1.0,0.204381,2.0
202,New Mexico,Bernalillo,Albuquerque,2013-04-24,19.0,15.954166666666689,1013.0416666666666,4.791666666666667,186.75,12.079167,31.0,0.034083,46.0,0.8479165,1.0,0.233542,3.0
203,New Mexico,Bernalillo,Albuquerque,2013-04-25,28.59090909090909,7.892083333333358,1020.25,4.25,178.75,11.229167,22.0,0.038917,44.0,0.9479165,1.0,0.2283955,3.0
204,New Mexico,Bernalillo,Albuquerque,2013-04-26,21.75,14.360416666666694,1018.7083333333334,4.291666666666667,101.25,11.270833,22.0,0.038375,48.0,0.83125,1.0,0.237333,3.0
205,New Mexico,Bernalillo,Albuquerque,2013-04-27,24.333333333333332,15.437916666666688,1019.1666666666666,3.75,206.25,8.4375,19.0,0.043042,71.0,0.8229165,1.0,0.23193750000000002,3.0
206,New Mexico,Bernalillo,Albuquerque,2013-04-28,22.416666666666668,15.630416666666688,1023.5,3.5833333333333335,166.66666666666666,13.766667,32.0,0.040125,67.0,0.9166665,1.0,0.276729,5.0
207,New Mexico,Bernalillo,Albuquerque,2013-04-29,10.5,16.53041666666669,1019.5,2.0416666666666665,160.04166666666666,10.904762,18.0,0.035917,50.0,1.075,3.0,0.2931875,5.0
208,New Mexico,Bernalillo,Albuquerque,2013-04-30,10.8,17.550833333333358,1013.4347826086956,1.875,178.25,9.53913,18.0,0.050875,61.0,0.9395835,1.0,0.219029,3.0
209,New Mexico,Bernalillo,Albuquerque,2013-05-01,11.421052631578947,19.37687500000002,1011.1052631578947,3.5,185.83333333333334,7.741667,15.0,0.048167,64.0,0.8979165,1.0,0.2086665,2.0
210,New Mexico,Bernalillo,Albuquerque,2013-05-02,10.173913043478262,19.544166666666683,1014.0,4.541666666666667,214.45833333333334,5.595833,10.0,0.04225,50.0,0.71875,0.0,0.1998335,2.0
211,New Mexico,Bernalillo,Albuquerque,2013-05-03,29.652173913043477,7.985416666666684,1027.2173913043478,5.708333333333333,145.95833333333334,7.895833,20.0,0.043208,47.0,0.7749999999999999,0.0,0.2075835,2.0
212,New Mexico,Bernalillo,Albuquerque,2013-05-04,25.6,5.548333333333356,1027.590909090909,2.875,133.375,8.1,27.0,0.048333,58.0,0.9624999999999999,1.0,0.2248125,3.0
213,New Mexico,Bernalillo,Albuquerque,2013-05-05,14.666666666666666,11.468333333333362,1017.1666666666666,2.1666666666666665,141.04166666666666,3.794118,5.0,0.051958,51.0,1.1083335,1.0,0.1865415,2.0
214,New Mexico,Bernalillo,Albuquerque,2013-05-06,14.785714285714286,11.63500000000002,1018.5,4.791666666666667,150.0,7.89,15.0,0.041333,47.0,0.91875,1.0,0.2033685,2.0
215,New Mexico,Bernalillo,Albuquerque,2013-05-07,27.7,11.970416666666692,1017.6,3.2083333333333335,135.66666666666666,12.535294,26.0,0.03625,46.0,0.9375,1.0,0.22291650000000002,2.0
216,New Mexico,Bernalillo,Albuquerque,2013-05-08,29.0,13.488750000000024,1016.0,1.6666666666666667,157.375,8.875,20.0,0.04525,50.0,0.825,1.0,0.17,
217,New Mexico,Bernalillo,Albuquerque,2013-05-09,28.782608695652176,13.652083333333353,1016.304347826087,3.625,181.95833333333334,7.090909,15.0,0.050167,67.0,0.83125,1.0,0.2195835,3.0
218,New Mexico,Bernalillo,Albuquerque,2013-05-10,23.85,13.996666666666691,1018.2,2.375,208.5,7.520833,21.0,0.046708,51.0,0.7854165,1.0,0.240458,3.0
219,New Mexico,Bernalillo,Albuquerque,2013-05-11,37.17391304347826,14.619166666666692,1021.0416666666666,4.708333333333333,129.58333333333334,7.279167,15.0,0.041542,54.0,0.8041665,1.0,0.242146,3.0
220,New Mexico,Bernalillo,Albuquerque,2013-05-12,51.25,13.650416666666686,1026.75,3.9166666666666665,166.25,8.595833,19.0,0.042625,64.0,0.8145835,1.0,0.2769165,3.0
221,New Mexico,Bernalillo,Albuquerque,2013-05-13,39.526315789473685,15.06250000000002,1027.608695652174,2.125,122.5,10.819048,17.0,0.041583,71.0,0.9416665,3.0,0.340708,5.0
222,New Mexico,Bernalillo,Albuquerque,2013-05-14,25.210526315789473,16.823333333333363,1025.3157894736842,2.3333333333333335,142.95833333333334,9.395833,38.0,0.047083,61.0,0.8381985,1.0,0.2613125,5.0
223,New Mexico,Bernalillo,Albuquerque,2013-05-15,16.08695652173913,19.227083333333354,1021.2608695652174,2.25,137.95833333333334,11.041667,20.0,0.043917,50.0,0.8916664999999999,1.0,0.28018750000000003,3.0
224,New Mexico,Bernalillo,Albuquerque,2013-05-16,35.333333333333336,21.327083333333352,1012.9166666666666,1.5416666666666667,150.54166666666666,9.745833,17.0,0.050417,77.0,0.90625,1.0,0.279667,3.0
225,New Mexico,Bernalillo,Albuquerque,2013-05-17,15.833333333333334,20.812229166666693,1012.4375,3.8333333333333335,219.91666666666666,10.933333,37.0,0.050083,74.0,1.04375,1.0,0.304667,5.0
226,New Mexico,Bernalillo,Albuquerque,2013-05-18,15.125,19.98791666666669,1016.875,3.2083333333333335,204.45833333333334,7.520833,21.0,0.053375,61.0,0.9895835,1.0,0.283875,3.0
227,New Mexico,Bernalillo,Albuquerque,2013-05-19,12.0,19.787500000000023,1016.3,4.25,234.04166666666666,5.154167,8.0,0.058125,71.0,0.9416665,1.0,0.26056250000000003,3.0
228,New Mexico,Bernalillo,Albuquerque,2013-05-20,31.846153846153847,17.05666666666669,1006.7692307692307,2.9583333333333335,261.0416666666667,7.916667,16.0,0.053458,77.0,0.9333335,1.0,0.28222899999999995,3.0
229,New Mexico,Bernalillo,Albuquerque,2013-05-21,17.555555555555557,15.05000000000002,1005.0,2.5416666666666665,273.7083333333333,7.4375,15.0,0.0415,54.0,0.9020835,1.0,0.2740415,3.0
230,New Mexico,Bernalillo,Albuquerque,2013-05-22,30.782608695652176,15.772500000000024,1008.2916666666666,1.6666666666666667,250.75,12.7875,27.0,0.043,74.0,1.1166665,3.0,0.299,3.0
231,New Mexico,Bernalillo,Albuquerque,2013-05-23,19.75,20.402916666666687,1007.5416666666666,1.2083333333333333,179.04166666666666,11.15,25.0,0.03925,50.0,0.6978945000000001,1.0,0.30747250000000004,5.0
232,New Mexico,Bernalillo,Albuquerque,2013-05-24,10.541666666666666,23.353333333333353,1009.875,2.375,184.83333333333334,8.704167,15.0,0.042875,58.0,0.5,0.0,0.27402099999999996,3.0
233,New Mexico,Bernalillo,Albuquerque,2013-05-25,24.956521739130434,23.15000000000002,1011.4166666666666,2.0416666666666665,194.375,9.195833,19.0,0.038292,50.0,0.5041665,0.0,0.2509585,3.0
234,New Mexico,Bernalillo,Albuquerque,2013-05-26,14.0,23.229166666666686,1010.75,1.5,216.33333333333334,7.308333,14.0,0.050917,77.0,0.48125,0.0,0.228521,3.0
235,New Mexico,Bernalillo,Albuquerque,2013-05-27,11.181818181818182,23.421250000000025,1009.375,1.4166666666666667,247.125,7.720833,22.0,0.044417,64.0,0.5041665,0.0,0.206271,2.0
236,New Mexico,Bernalillo,Albuquerque,2013-05-28,10.882352941176471,21.30458333333335,1010.2380952380952,1.7083333333333333,214.375,7.704167,19.0,0.047917,58.0,0.5395835,1.0,0.214271,2.0
237,New Mexico,Bernalillo,Albuquerque,2013-05-29,14.047619047619047,21.21666666666669,1005.125,1.4583333333333333,181.125,6.508333,8.0,0.05425,90.0,0.5083335,0.0,0.1578055,2.0
238,New Mexico,Bernalillo,Albuquerque,2013-05-30,15.384615384615385,20.595416666666686,1003.9333333333333,3.3333333333333335,258.4583333333333,8.954167,16.0,0.0515,80.0,0.48124999999999996,0.0,0.148042,2.0
239,New Mexico,Bernalillo,Albuquerque,2013-05-31,14.583333333333334,20.87000000000002,1005.0833333333334,2.4583333333333335,279.5833333333333,7.383333,8.0,0.054583,71.0,0.5,0.0,0.1636455,2.0
240,New Mexico,Bernalillo,Albuquerque,2013-06-01,14.666666666666666,23.697916666666696,1008.2083333333334,3.25,261.7083333333333,5.645833,9.0,0.060083,97.0,0.4604165,0.0,0.1419165,2.0
241,New Mexico,Bernalillo,Albuquerque,2013-06-02,10.454545454545455,21.250833333333357,1016.8333333333334,2.9583333333333335,241.83333333333334,6.205882,15.0,0.046583,61.0,0.5190475,0.0,0.114024,1.0
